,rank,mean_importance
3mer_freq_5_TAT,796.0,0.2397943027317524
3mer_freq_5_TAG,587.0,0.3922331012785435
3mer_freq_5_TAC,997.0,0.14711910262703895
3mer_freq_5_TTA,977.0,0.15370300114154817
3mer_freq_5_TTT,589.0,0.3911805659532547
3mer_freq_5_TTG,319.0,0.8520560324192047
3mer_freq_5_TTC,166.0,1.6978279270231724
3mer_freq_5_TGA,644.0,0.34680389910936354
3mer_freq_5_TGT,576.0,0.408617427572608
3mer_freq_5_TGG,295.0,0.9092093594372272
3mer_freq_5_TGC,383.0,0.7011995621025562
3mer_freq_5_TCA,499.0,0.48597474247217176
3mer_freq_5_TCT,604.0,0.37501097545027734
3mer_freq_5_TCG,377.0,0.7115350931882858
3mer_freq_5_TCC,179.0,1.6033848024904729
3mer_freq_5_GAA,288.0,0.9271237067878246
3mer_freq_5_GAT,555.0,0.43134809881448744
3mer_freq_5_GAG,437.0,0.5754766382277012
3mer_freq_5_GAC,306.0,0.8786231510341167
3mer_freq_5_GTA,630.0,0.35633425042033195
3mer_freq_5_GTT,435.0,0.5797076173126697
3mer_freq_5_GTG,332.0,0.8222639985382557
3mer_freq_5_GTC,105.0,2.65935345441103
3mer_freq_5_GGA,279.0,0.9629838921129703
3mer_freq_5_GGT,75.0,3.756406942754984
3mer_freq_5_GGG,272.0,0.9807584404945373
3mer_freq_5_GGC,334.0,0.8176046714186669
3mer_freq_5_GCA,221.0,1.2768043972551824
3mer_freq_5_GCT,330.0,0.8264855600893497
3mer_freq_5_GCG,144.0,1.8820551447570324
3mer_freq_5_GCC,204.0,1.4007009014487266
3mer_freq_5_CAA,229.0,1.2234652318060397
3mer_freq_5_CAT,294.0,0.9100526317954063
3mer_freq_5_CAG,78.0,3.4691446259617806
3mer_freq_5_CAC,119.0,2.3867775715887545
3mer_freq_5_CTA,478.0,0.5168326199054718
3mer_freq_5_CTT,198.0,1.4576942138373852
3mer_freq_5_CTG,269.0,0.989649485051632
3mer_freq_5_CTC,191.0,1.497467303276062
3mer_freq_5_CGA,286.0,0.9352886259555817
3mer_freq_5_CGT,268.0,0.9977272860705853
3mer_freq_5_CGG,175.0,1.6366664469242096
3mer_freq_5_CGC,145.0,1.8770142085850239
3mer_freq_5_CCA,205.0,1.3777762725949287
3mer_freq_5_CCT,307.0,0.8780928000807762
3mer_freq_5_CCG,376.0,0.7149980023503304
3mer_freq_5_CCC,153.0,1.7984812200069427
struct_min_dG_UTR5,69.0,4.094535581022501
struct_n_hairpins_UTR5,1269.0,0.05543449968099594
struct_n_bifurc_UTR5,1649.0,0.0
struct_n_bulges_UTR5,563.0,0.4227869436144829
struct_start_stem_UTR5,672.0,0.3227512210607529
struct_max_stem_len_UTR5,696.0,0.30262863337993623
struct_max_loop_len_UTR5,793.0,0.24235619753599166
struct_min_dG_CDS,176.0,1.6262565582990647
struct_n_hairpins_CDS,1132.0,0.10196353048086167
struct_n_bifurc_CDS,1254.0,0.06060582026839256
struct_n_bulges_CDS,1451.0,0.012441399693489074
struct_start_stem_CDS,451.0,0.5601327948272228
struct_max_stem_len_CDS,993.0,0.14752419888973237
struct_max_loop_len_CDS,794.0,0.24121300354599953
HALFLIFE,23.0,10.082486334443093
BASIC.INTRONLEN,87.0,3.1539066985249518
BASIC.UTR5GC,308.0,0.8774115033447742
BASIC.CDSGC,110.0,2.562329883500934
BASIC.UTR3GC,182.0,1.5800775229930877
BASIC.ORFEXONDENSITY,94.0,2.9439340099692344
BIOCHEMICAL.M6ACLIP.YTHDF2_HRSP12_KimPeaks,1649.0,0.0
BIOCHEMICAL.M6ACLIP.m6aJaffrey,616.0,0.3657145008444786
BIOCHEMICAL.M6ACLIP.m6Am_Jaffrey,112.0,2.5233587086200715
BIOCHEMICAL.M6ACLIP.m6A_Schwarz,184.0,1.5628120295703412
BIOCHEMICAL.M6ACLIP.m6A_HEK_Shu,1276.0,0.05340230017900467
BIOCHEMICAL.M6ACLIP.a6A_HeLa_Shu,1649.0,0.0
BIOCHEMICAL.M6ACLIP.a6A_HEK293_Shu,826.0,0.22222620099782944
BIOCHEMICAL.M6ACLIP.He_WTAP,1649.0,0.0
BIOCHEMICAL.M6ACLIP.He_METTL14,1434.0,0.015625600516796113
BIOCHEMICAL.M6ACLIP.He_METTL3,1411.0,0.01937279999256134
BIOCHEMICAL.M6ACLIP.m6a_H1T48_Chang,375.0,0.7167171634733677
BIOCHEMICAL.M6ACLIP.m6a_H1T0_Chang,1078.0,0.11814340129494667
BIOCHEMICAL.M6ACLIP.m6a_Chang,1120.0,0.10472105145454406
BIOCHEMICAL.ENCORI.ACIN1,83.0,3.352053231745958
BIOCHEMICAL.ENCORI.ADAR,689.0,0.3057337515056133
BIOCHEMICAL.ENCORI.AIFM1,160.0,1.7518943794071675
BIOCHEMICAL.ENCORI.ALKBH5,524.0,0.45416120141744615
BIOCHEMICAL.ENCORI.ALYREF,193.0,1.4733306027948856
BIOCHEMICAL.ENCORI.AUH,289.0,0.9189694032073021
BIOCHEMICAL.ENCORI.BCCIP,19.0,10.615764783322811
BIOCHEMICAL.ENCORI.BUD13,84.0,3.339307589828968
BIOCHEMICAL.ENCORI.CAPRIN1,5.0,32.96337134540081
BIOCHEMICAL.ENCORI.CBX7,1032.0,0.13095349967479705
BIOCHEMICAL.ENCORI.CELF2,196.0,1.469307118654251
BIOCHEMICAL.ENCORI.CNBP,336.0,0.8128327056765556
BIOCHEMICAL.ENCORI.CPSF6,35.0,7.4886489428579806
BIOCHEMICAL.ENCORI.CSTF2T,487.0,0.5037441022694111
BIOCHEMICAL.ENCORI.DDX3X,8.0,26.80013149827719
BIOCHEMICAL.ENCORI.DDX42,702.0,0.2984473049640656
BIOCHEMICAL.ENCORI.DDX54,22.0,10.0965756803751
BIOCHEMICAL.ENCORI.DGCR8,495.0,0.4893911018967628
BIOCHEMICAL.ENCORI.DHX9,396.0,0.6630857966840267
BIOCHEMICAL.ENCORI.DICER1,255.0,1.0933652997016907
BIOCHEMICAL.ENCORI.DIS3L2,957.0,0.1643602319061756
BIOCHEMICAL.ENCORI.DKC1,230.0,1.222617781162262
BIOCHEMICAL.ENCORI.EIF3A,1649.0,0.0
BIOCHEMICAL.ENCORI.EIF3B,1649.0,0.0
BIOCHEMICAL.ENCORI.EIF3D,1649.0,0.0
BIOCHEMICAL.ENCORI.EIF3G,1649.0,0.0
BIOCHEMICAL.ENCORI.EIF4A1,1338.0,0.036076700687408446
BIOCHEMICAL.ENCORI.EIF4A3,12.0,17.150525221228598
BIOCHEMICAL.ENCORI.EIF4G1,2.0,70.96958018913865
BIOCHEMICAL.ENCORI.EIF4G2,180.0,1.5891626968979835
BIOCHEMICAL.ENCORI.ELAVL1,90.0,3.0502453856170177
BIOCHEMICAL.ENCORI.ELAVL3,29.0,8.439566978067159
BIOCHEMICAL.ENCORI.EWSR1,986.0,0.15002119839191436
BIOCHEMICAL.ENCORI.FAM120A,225.0,1.2556689985096454
BIOCHEMICAL.ENCORI.FBL,102.0,2.828122092038393
BIOCHEMICAL.ENCORI.FKBP4,708.0,0.29669699966907503
BIOCHEMICAL.ENCORI.FMR1,227.0,1.2494224064052104
BIOCHEMICAL.ENCORI.FTO,246.0,1.1288531117141247
BIOCHEMICAL.ENCORI.FUS,45.0,5.747446995228529
BIOCHEMICAL.ENCORI.FXR1,335.0,0.8173719964921474
BIOCHEMICAL.ENCORI.FXR2,265.0,1.0106636054813862
BIOCHEMICAL.ENCORI.GNL3,31.0,8.204275546967983
BIOCHEMICAL.ENCORI.GTF2F1,683.0,0.3115248568356037
BIOCHEMICAL.ENCORI.HNRNPA1,520.0,0.4560298055410385
BIOCHEMICAL.ENCORI.HNRNPA2B1,7.0,28.464486660808326
BIOCHEMICAL.ENCORI.HNRNPC,472.0,0.5285624012351036
BIOCHEMICAL.ENCORI.HNRNPD,399.0,0.6486413016915321
BIOCHEMICAL.ENCORI.HNRNPK,157.0,1.765754270553589
BIOCHEMICAL.ENCORI.HNRNPL,717.0,0.29378380328416825
BIOCHEMICAL.ENCORI.HNRNPM,748.0,0.2718909405171871
BIOCHEMICAL.ENCORI.HNRNPU,256.0,1.081739918142557
BIOCHEMICAL.ENCORI.HNRNPUL1,202.0,1.4064058303833007
BIOCHEMICAL.ENCORI.IGF2BP1,77.0,3.5046564124524595
BIOCHEMICAL.ENCORI.IGF2BP2,314.0,0.8618904486298561
BIOCHEMICAL.ENCORI.IGF2BP3,124.0,2.2346222892403604
BIOCHEMICAL.ENCORI.ILF3,450.0,0.5633802011609077
BIOCHEMICAL.ENCORI.KHDRBS1,666.0,0.32771710157394407
BIOCHEMICAL.ENCORI.KHDRBS2,133.0,2.0618059068918226
BIOCHEMICAL.ENCORI.KHDRBS3,969.0,0.15520600229501724
BIOCHEMICAL.ENCORI.KHSRP,297.0,0.9050144568085671
BIOCHEMICAL.ENCORI.LARP4B,38.0,6.7128953203558925
BIOCHEMICAL.ENCORI.LARP7,368.0,0.7449512027204037
BIOCHEMICAL.ENCORI.LIN28,108.0,2.6493893206119536
BIOCHEMICAL.ENCORI.LIN28A,293.0,0.9106007978320122
BIOCHEMICAL.ENCORI.LIN28B,234.0,1.1989940956234932
BIOCHEMICAL.ENCORI.LSM11,138.0,1.9988881587982177
BIOCHEMICAL.ENCORI.MBNL1,712.0,0.2952802047133446
BIOCHEMICAL.ENCORI.MBNL2,324.0,0.8410964511334896
BIOCHEMICAL.ENCORI.METTL14,707.0,0.29730229675769804
BIOCHEMICAL.ENCORI.METTL3,167.0,1.69470606893301
BIOCHEMICAL.ENCORI.MOV10,34.0,7.515262072533369
BIOCHEMICAL.ENCORI.MSI1,195.0,1.4693363040685654
BIOCHEMICAL.ENCORI.MSI2,25.0,8.888287089765072
BIOCHEMICAL.ENCORI.NCBP3,1022.0,0.13413010090589522
BIOCHEMICAL.ENCORI.NONO,337.0,0.8120679818093777
BIOCHEMICAL.ENCORI.NOP56,270.0,0.9886610336601734
BIOCHEMICAL.ENCORI.NOP58,141.0,1.9489785864949227
BIOCHEMICAL.ENCORI.NPM1,240.0,1.1726938135921956
BIOCHEMICAL.ENCORI.NUMA1,98.0,2.865163218230009
BIOCHEMICAL.ENCORI.PAPD5,1649.0,0.0
BIOCHEMICAL.ENCORI.PCBP2,567.0,0.4192897006869316
BIOCHEMICAL.ENCORI.PRPF8,320.0,0.8510490000247956
BIOCHEMICAL.ENCORI.PTBP1,369.0,0.7437965489923954
BIOCHEMICAL.ENCORI.PUM1,1422.0,0.017345599830150604
BIOCHEMICAL.ENCORI.PUM2,1198.0,0.07727690041065216
BIOCHEMICAL.ENCORI.QKI,354.0,0.7735287010669708
BIOCHEMICAL.ENCORI.RANGAP1,67.0,4.172265866398812
BIOCHEMICAL.ENCORI.RBFOX2,228.0,1.2430476978421212
BIOCHEMICAL.ENCORI.RBM10,4.0,36.069682244211435
BIOCHEMICAL.ENCORI.RBM22,178.0,1.6086151607334613
BIOCHEMICAL.ENCORI.RBM27,355.0,0.772957406938076
BIOCHEMICAL.ENCORI.RBM39,1649.0,0.0
BIOCHEMICAL.ENCORI.RBM47,27.0,8.716433792561293
BIOCHEMICAL.ENCORI.RBM5,832.0,0.21932670027017592
BIOCHEMICAL.ENCORI.RBM6,659.0,0.3335308931767941
BIOCHEMICAL.ENCORI.RC3H1,58.0,4.751461847871542
BIOCHEMICAL.ENCORI.RNF219,41.0,5.8834954991936685
BIOCHEMICAL.ENCORI.RTCB,10.0,24.475243946909906
BIOCHEMICAL.ENCORI.SAFB2,344.0,0.7937951073050499
BIOCHEMICAL.ENCORI.SBDS,3.0,45.242246428132056
BIOCHEMICAL.ENCORI.SF3A3,404.0,0.6355546049773693
BIOCHEMICAL.ENCORI.SF3B4,233.0,1.1992441788315773
BIOCHEMICAL.ENCORI.SLBP,37.0,6.998011890053749
BIOCHEMICAL.ENCORI.SLTM,727.0,0.2877917021512985
BIOCHEMICAL.ENCORI.SMNDC1,357.0,0.771187350153923
BIOCHEMICAL.ENCORI.SND1,128.0,2.1278246082365513
BIOCHEMICAL.ENCORI.SRSF1,281.0,0.9537126004695893
BIOCHEMICAL.ENCORI.SRSF10,50.0,5.379375943541527
BIOCHEMICAL.ENCORI.SRSF3,65.0,4.240502164512873
BIOCHEMICAL.ENCORI.SRSF7,56.0,4.947370279580355
BIOCHEMICAL.ENCORI.SRSF9,347.0,0.7897229999303818
BIOCHEMICAL.ENCORI.TAF15,275.0,0.9711552992463112
BIOCHEMICAL.ENCORI.TARBP2,1067.0,0.12044260054826736
BIOCHEMICAL.ENCORI.TARDBP,222.0,1.2711570896208286
BIOCHEMICAL.ENCORI.TIA1,709.0,0.2957579970359802
BIOCHEMICAL.ENCORI.TIAL1,188.0,1.5159111991524696
BIOCHEMICAL.ENCORI.TNRC6A,312.0,0.8700422763824462
BIOCHEMICAL.ENCORI.TRA2A,217.0,1.3078635036945343
BIOCHEMICAL.ENCORI.TROVE2,192.0,1.4914181381464005
BIOCHEMICAL.ENCORI.U2AF1,771.0,0.25941427052021027
BIOCHEMICAL.ENCORI.U2AF2,565.0,0.42130659967660905
BIOCHEMICAL.ENCORI.UPF1,33.0,7.81349108889699
BIOCHEMICAL.ENCORI.VIM,49.0,5.4248751029372215
BIOCHEMICAL.ENCORI.WTAP,1443.0,0.01412770003080368
BIOCHEMICAL.ENCORI.XRN2,698.0,0.3003948017954826
BIOCHEMICAL.ENCORI.YTHDC1,162.0,1.7382037065923215
BIOCHEMICAL.ENCORI.YTHDC2,1649.0,0.0
BIOCHEMICAL.ENCORI.YTHDF1,364.0,0.7594568148255348
BIOCHEMICAL.ENCORI.YTHDF2,1321.0,0.04113650023937225
BIOCHEMICAL.ENCORI.YWHAG,111.0,2.5601727843284605
BIOCHEMICAL.ENCORI.ZC3H7B,72.0,3.9732843339443207
BIOCHEMICAL.ENCORI.ZFP36,1361.0,0.029720500111579895
BIOCHEMICAL.ENCORI.ZNF184,277.0,0.9670222781598568
BIOCHEMICAL.eCLIP.GTF2F1.HepG2,1419.0,0.01825707033276558
BIOCHEMICAL.eCLIP.DDX52.HepG2,1649.0,0.0
BIOCHEMICAL.eCLIP.BUD13.HepG2,266.0,1.0040700413286685
BIOCHEMICAL.eCLIP.DGCR8.K562,1463.0,0.009224329888820649
BIOCHEMICAL.eCLIP.CDC40.HepG2,1649.0,0.0
BIOCHEMICAL.eCLIP.KHDRBS1.K562,1649.0,0.0
BIOCHEMICAL.eCLIP.UTP3.K562,1649.0,0.0
BIOCHEMICAL.eCLIP.KHSRP.K562,250.0,1.1194359138607979
BIOCHEMICAL.eCLIP.AKAP1.K562,1429.0,0.016219250112771987
BIOCHEMICAL.eCLIP.NIP7.HepG2,1649.0,0.0
BIOCHEMICAL.eCLIP.TARDBP.K562,1300.0,0.04634919911623001
BIOCHEMICAL.eCLIP.HNRNPU.HepG2,1466.0,0.007412700355052948
BIOCHEMICAL.eCLIP.NKRF.HepG2,1053.0,0.12453189939260483
BIOCHEMICAL.eCLIP.HLTF.HepG2,1649.0,0.0
BIOCHEMICAL.eCLIP.GNL3.K562,1649.0,0.0
BIOCHEMICAL.eCLIP.PRPF8.HepG2,553.0,0.43357196524739267
BIOCHEMICAL.eCLIP.GEMIN5.K562,1649.0,0.0
BIOCHEMICAL.eCLIP.SBDS.K562,1649.0,0.0
BIOCHEMICAL.eCLIP.RBM15.HepG2,1051.0,0.12489879876375198
BIOCHEMICAL.eCLIP.U2AF1.HepG2,1205.0,0.07557260245084763
BIOCHEMICAL.eCLIP.EIF3D.HepG2,1649.0,0.0
BIOCHEMICAL.eCLIP.ZRANB2.K562,1649.0,0.0
BIOCHEMICAL.eCLIP.LIN28B.K562,759.0,0.2653012007474899
BIOCHEMICAL.eCLIP.ILF3.HepG2,1265.0,0.057319100201129916
BIOCHEMICAL.eCLIP.SF3B4.HepG2,1042.0,0.1258644014596939
BIOCHEMICAL.eCLIP.DDX3X.K562,154.0,1.7755021080374718
BIOCHEMICAL.eCLIP.PUM1.K562,1649.0,0.0
BIOCHEMICAL.eCLIP.PCBP1.HepG2,1330.0,0.038228800892829894
BIOCHEMICAL.eCLIP.ZNF800.K562,955.0,0.16528199911117553
BIOCHEMICAL.eCLIP.FXR2.HepG2,1368.0,0.028779299557209016
BIOCHEMICAL.eCLIP.SDAD1.K562,1649.0,0.0
BIOCHEMICAL.eCLIP.SLTM.HepG2,1649.0,0.0
BIOCHEMICAL.eCLIP.DHX30.K562,1445.0,0.013817399740219116
BIOCHEMICAL.eCLIP.AARS.K562,1649.0,0.0
BIOCHEMICAL.eCLIP.BCCIP.HepG2,1649.0,0.0
BIOCHEMICAL.eCLIP.NOLC1.HepG2,1649.0,0.0
BIOCHEMICAL.eCLIP.SFPQ.HepG2,1649.0,0.0
BIOCHEMICAL.eCLIP.CSTF2T.HepG2,824.0,0.2230804979801178
BIOCHEMICAL.eCLIP.NPM1.K562,1649.0,0.0
BIOCHEMICAL.eCLIP.FAM120A.K562,933.0,0.17194850295782088
BIOCHEMICAL.eCLIP.GRWD1.HepG2,838.0,0.21466630101203918
BIOCHEMICAL.eCLIP.HNRNPC.K562,1649.0,0.0
BIOCHEMICAL.eCLIP.YBX3.HepG2,973.0,0.1542520046234131
BIOCHEMICAL.eCLIP.SUGP2.HepG2,923.0,0.17599339932203292
BIOCHEMICAL.eCLIP.DGCR8.HepG2,1377.0,0.027434301376342774
BIOCHEMICAL.eCLIP.DDX52.K562,1357.0,0.03036912977695465
BIOCHEMICAL.eCLIP.AKAP8L.K562,1375.0,0.027688729017972945
BIOCHEMICAL.eCLIP.RBFOX2.K562,867.0,0.20216430127620696
BIOCHEMICAL.eCLIP.EIF4G2.K562,1649.0,0.0
BIOCHEMICAL.eCLIP.FAM120A.HepG2,1359.0,0.02985239923000336
BIOCHEMICAL.eCLIP.SND1.K562,1094.0,0.11168819963932038
BIOCHEMICAL.eCLIP.HNRNPU.adrenal.gland,1649.0,0.0
BIOCHEMICAL.eCLIP.PRPF4.HepG2,1002.0,0.14353285878896713
BIOCHEMICAL.eCLIP.SAFB.HepG2,667.0,0.32690280079841616
BIOCHEMICAL.eCLIP.NSUN2.K562,1649.0,0.0
BIOCHEMICAL.eCLIP.SUPV3L1.K562,1649.0,0.0
BIOCHEMICAL.eCLIP.HNRNPU.K562,1649.0,0.0
BIOCHEMICAL.eCLIP.WDR43.K562,1649.0,0.0
BIOCHEMICAL.eCLIP.MATR3.K562,1323.0,0.04067620038986206
BIOCHEMICAL.eCLIP.PUS1.K562,1649.0,0.0
BIOCHEMICAL.eCLIP.ZC3H11A.K562,1149.0,0.09770380109548568
BIOCHEMICAL.eCLIP.BUD13.K562,677.0,0.3189277991652489
BIOCHEMICAL.eCLIP.HNRNPL.HepG2,1183.0,0.08265369981527329
BIOCHEMICAL.eCLIP.GTF2F1.K562,1274.0,0.05381329879164696
BIOCHEMICAL.eCLIP.ZNF622.K562,770.0,0.25980059802532196
BIOCHEMICAL.eCLIP.U2AF2.K562,1190.0,0.07955570071935654
BIOCHEMICAL.eCLIP.RBM22.HepG2,920.0,0.17722959965467452
BIOCHEMICAL.eCLIP.SERBP1.K562,1649.0,0.0
BIOCHEMICAL.eCLIP.RPS3.HepG2,441.0,0.5739038974046707
BIOCHEMICAL.eCLIP.LARP7.HepG2,1649.0,0.0
BIOCHEMICAL.eCLIP.RPS11.K562,1649.0,0.0
BIOCHEMICAL.eCLIP.FXR2.K562,1649.0,0.0
BIOCHEMICAL.eCLIP.SRSF7.HepG2,1649.0,0.0
BIOCHEMICAL.eCLIP.XRN2.HepG2,1384.0,0.025542399287223815
BIOCHEMICAL.eCLIP.AQR.HepG2,134.0,2.043086403608322
BIOCHEMICAL.eCLIP.GRWD1.K562,654.0,0.33874609917402265
BIOCHEMICAL.eCLIP.XPO5.HepG2,1353.0,0.031449899077415466
BIOCHEMICAL.eCLIP.NOLC1.K562,889.0,0.19113382026553155
BIOCHEMICAL.eCLIP.SSB.K562,1649.0,0.0
BIOCHEMICAL.eCLIP.SUB1.HepG2,28.0,8.692193829268216
BIOCHEMICAL.eCLIP.LIN28B.HepG2,403.0,0.6366036027669907
BIOCHEMICAL.eCLIP.ZNF800.HepG2,1279.0,0.05314859747886658
BIOCHEMICAL.eCLIP.CSTF2.HepG2,1649.0,0.0
BIOCHEMICAL.eCLIP.FTO.HepG2,1649.0,0.0
BIOCHEMICAL.eCLIP.UCHL5.K562,939.0,0.16971080005168915
BIOCHEMICAL.eCLIP.FXR1.K562,1325.0,0.040291601419448854
BIOCHEMICAL.eCLIP.DDX21.K562,1649.0,0.0
BIOCHEMICAL.eCLIP.ZC3H8.K562,1649.0,0.0
BIOCHEMICAL.eCLIP.ILF3.K562,1649.0,0.0
BIOCHEMICAL.eCLIP.HNRNPA1.K562,1649.0,0.0
BIOCHEMICAL.eCLIP.DDX42.K562,1649.0,0.0
BIOCHEMICAL.eCLIP.WRN.K562,1649.0,0.0
BIOCHEMICAL.eCLIP.HLTF.K562,1649.0,0.0
BIOCHEMICAL.eCLIP.FASTKD2.K562,1649.0,0.0
BIOCHEMICAL.eCLIP.HNRNPC.HepG2,1196.0,0.07764309793710708
BIOCHEMICAL.eCLIP.IGF2BP1.HepG2,1220.0,0.07133250087499618
BIOCHEMICAL.eCLIP.HNRNPM.K562,421.0,0.5979351706802845
BIOCHEMICAL.eCLIP.PABPC4.K562,6.0,32.09846348538995
BIOCHEMICAL.eCLIP.DDX55.K562,1267.0,0.05665319934487343
BIOCHEMICAL.eCLIP.FUBP3.HepG2,723.0,0.2901192992925644
BIOCHEMICAL.eCLIP.APOBEC3C.K562,1649.0,0.0
BIOCHEMICAL.eCLIP.FMR1.K562,1421.0,0.017481499910354616
BIOCHEMICAL.eCLIP.FASTKD2.HepG2,1649.0,0.0
BIOCHEMICAL.eCLIP.IGF2BP2.K562,116.0,2.433180195093155
BIOCHEMICAL.eCLIP.RPS3.K562,353.0,0.7751227967441082
BIOCHEMICAL.eCLIP.LARP4.HepG2,51.0,5.288188202679157
BIOCHEMICAL.eCLIP.DDX24.K562,866.0,0.20247729793190955
BIOCHEMICAL.eCLIP.DGCR8.adrenal.gland,1649.0,0.0
BIOCHEMICAL.eCLIP.NIPBL.K562,1649.0,0.0
BIOCHEMICAL.eCLIP.PPIL4.K562,1649.0,0.0
BIOCHEMICAL.eCLIP.WDR3.K562,1649.0,0.0
BIOCHEMICAL.eCLIP.TAF15.HepG2,1649.0,0.0
BIOCHEMICAL.eCLIP.UCHL5.HepG2,1343.0,0.033776099979877475
BIOCHEMICAL.eCLIP.MATR3.HepG2,359.0,0.767963670194149
BIOCHEMICAL.eCLIP.PHF6.K562,1649.0,0.0
